match_id,date,home_team,away_team,season,home_form_wins,home_form_points,home_form_goals_for,home_form_goals_against,home_form_matches,away_form_wins,away_form_points,away_form_goals_for,away_form_goals_against,away_form_matches,home_win_rate_at_home,home_avg_goals_at_home,home_matches_at_home,away_win_rate_away,away_avg_goals_away,away_matches_away,h2h_home_wins,h2h_draws,h2h_away_wins,h2h_avg_goals,h2h_matches,home_score,away_score,winner
444626,2024-05-26 18:45:00+00:00,Empoli FC,AS Roma,2023-2024,1,5,2,5,5,2,8,7,6,5,0.2222222222222222,0.7222222222222222,18,0.3333333333333333,1.4444444444444444,18,0,0,1,7.0,1,2,1,HOME_TEAM
444627,2024-05-26 18:45:00+00:00,Frosinone Calcio,Udinese Calcio,2023-2024,2,8,4,5,5,1,6,6,5,5,0.3888888888888889,1.5555555555555556,18,0.2222222222222222,0.8333333333333334,18,0,1,0,0.0,1,0,1,AWAY_TEAM
444629,2024-05-26 18:45:00+00:00,Hellas Verona FC,FC Internazionale Milano,2023-2024,3,9,6,5,5,3,10,10,3,5,0.3333333333333333,1.1666666666666667,18,0.8333333333333334,2.388888888888889,18,0,0,1,3.0,1,2,2,DRAW
444631,2024-05-26 18:45:00+00:00,SS Lazio,US Sassuolo Calcio,2023-2024,3,11,7,3,5,1,3,3,12,5,0.5555555555555556,1.2222222222222223,18,0.1111111111111111,1.0555555555555556,18,1,0,0,2.0,1,1,1,DRAW
444534,2024-06-02 16:00:00+00:00,Atalanta BC,ACF Fiorentina,2023-2024,5,15,11,2,5,3,10,13,8,5,0.7222222222222222,2.2222222222222223,18,0.3333333333333333,1.1666666666666667,18,0,0,1,5.0,1,2,3,AWAY_TEAM
503046,2024-08-17 16:30:00+00:00,Genoa CFC,FC Internazionale Milano,2024-2025,3,10,10,5,5,2,8,10,4,5,0.42105263157894735,1.4210526315789473,19,0.7894736842105263,2.3684210526315788,19,0,1,1,2.5,2,2,2,DRAW
503045,2024-08-17 18:45:00+00:00,Empoli FC,AC Monza,2024-2025,1,5,3,6,5,0,2,4,8,5,0.2631578947368421,0.7894736842105263,19,0.2631578947368421,0.8421052631578947,19,1,0,1,2.5,2,0,0,DRAW
503051,2024-08-17 18:45:00+00:00,AC Milan,Torino FC,2024-2025,1,6,12,10,5,2,7,5,7,5,0.631578947368421,2.0,19,0.2631578947368421,0.9473684210526315,19,1,0,1,4.5,2,2,2,DRAW
503043,2024-08-18 16:30:00+00:00,Bologna FC 1909,Udinese Calcio,2024-2025,1,6,6,6,5,2,9,6,3,5,0.631578947368421,1.736842105263158,19,0.2631578947368421,0.8421052631578947,19,0,1,1,2.5,2,1,1,DRAW
503047,2024-08-18 16:30:00+00:00,Hellas Verona FC,SSC Napoli,2024-2025,2,7,7,7,5,0,4,5,7,5,0.3157894736842105,1.2105263157894737,19,0.3684210526315789,1.631578947368421,19,0,0,2,3.5,2,3,0,HOME_TEAM
503044,2024-08-18 18:45:00+00:00,Cagliari Calcio,AS Roma,2024-2025,1,4,6,12,5,1,5,6,7,5,0.3157894736842105,1.4736842105263157,19,0.3157894736842105,1.4210526315789473,19,0,0,2,4.5,2,0,0,DRAW
503050,2024-08-19 16:30:00+00:00,US Lecce,Atalanta BC,2024-2025,0,3,2,6,5,4,12,11,5,5,0.3157894736842105,0.8947368421052632,19,0.42105263157894735,1.5789473684210527,19,0,0,2,1.5,2,0,4,AWAY_TEAM
503062,2024-08-24 16:30:00+00:00,Udinese Calcio,SS Lazio,2024-2025,2,9,6,3,5,2,9,9,5,5,0.05263157894736842,1.105263157894737,19,0.42105263157894735,1.368421052631579,19,1,0,1,3.0,2,2,1,HOME_TEAM
503056,2024-08-24 18:45:00+00:00,FC Internazionale Milano,US Lecce,2024-2025,1,6,10,6,5,0,2,1,9,5,0.7368421052631579,2.3157894736842106,19,0.10526315789473684,0.7894736842105263,19,2,0,0,3.0,2,2,0,HOME_TEAM
503057,2024-08-24 18:45:00+00:00,AC Monza,Genoa CFC,2024-2025,0,2,3,7,5,2,8,9,7,5,0.3157894736842105,1.2105263157894737,19,0.21052631578947367,0.9473684210526315,19,2,0,0,3.0,2,0,1,AWAY_TEAM
503061,2024-08-25 16:30:00+00:00,Torino FC,Atalanta BC,2024-2025,2,8,7,7,5,4,12,13,4,5,0.42105263157894735,0.9473684210526315,19,0.45,1.7,20,1,0,1,3.0,2,2,1,HOME_TEAM
503058,2024-08-25 18:45:00+00:00,SSC Napoli,Bologna FC 1909,2024-2025,0,3,3,8,5,1,6,6,6,5,0.3157894736842105,1.263157894736842,19,0.3157894736842105,1.105263157894737,19,0,1,1,1.0,2,3,0,HOME_TEAM
503060,2024-08-25 18:45:00+00:00,AS Roma,Empoli FC,2024-2025,1,5,4,5,5,1,6,3,4,5,0.631578947368421,2.0,19,0.21052631578947367,0.7368421052631579,19,1,0,1,5.0,2,1,2,AWAY_TEAM
503055,2024-08-26 18:45:00+00:00,Hellas Verona FC,Juventus FC,2024-2025,3,10,10,6,5,2,9,10,5,5,0.35,1.3,20,0.42105263157894735,1.4736842105263157,19,0,1,1,2.5,2,0,3,AWAY_TEAM
503066,2024-08-30 18:45:00+00:00,FC Internazionale Milano,Atalanta BC,2024-2025,2,9,12,5,5,3,9,12,5,5,0.75,2.3,20,0.42857142857142855,1.6666666666666667,21,2,0,0,3.5,2,4,0,HOME_TEAM
503069,2024-08-31 16:30:00+00:00,US Lecce,Cagliari Calcio,2024-2025,0,1,0,10,5,1,5,6,9,5,0.3,0.85,20,0.10526315789473684,0.7368421052631579,19,0,2,0,2.0,2,1,0,HOME_TEAM
503063,2024-08-31 16:30:00+00:00,Bologna FC 1909,Empoli FC,2024-2025,1,5,6,9,5,2,8,5,5,5,0.6,1.7,20,0.25,0.8,20,2,0,0,2.0,2,1,1,DRAW
503068,2024-08-31 18:45:00+00:00,SS Lazio,AC Milan,2024-2025,2,8,8,5,5,1,5,12,11,5,0.55,1.3,20,0.5,1.95,20,0,0,2,1.5,2,2,2,DRAW
503064,2024-09-01 16:30:00+00:00,ACF Fiorentina,AC Monza,2024-2025,2,9,9,7,5,0,1,1,6,5,0.5,1.85,20,0.25,0.8,20,2,0,0,2.0,2,2,2,DRAW
503065,2024-09-01 16:30:00+00:00,Genoa CFC,Hellas Verona FC,2024-2025,3,10,7,4,5,2,7,8,8,5,0.4,1.45,20,0.15789473684210525,0.7894736842105263,19,2,0,0,2.0,2,0,2,AWAY_TEAM
503067,2024-09-01 18:45:00+00:00,Juventus FC,AS Roma,2024-2025,3,11,12,4,5,1,4,4,6,5,0.6,1.45,20,0.3,1.35,20,1,1,0,1.5,2,0,0,DRAW
503075,2024-09-14 13:00:00+00:00,Como 1907,Bologna FC 1909,2024-2025,0,1,1,5,3,0,3,5,10,5,0.0,0.0,0,0.3,1.05,20,0,0,0,0.0,0,2,2,DRAW
503076,2024-09-14 16:00:00+00:00,Empoli FC,Juventus FC,2024-2025,2,9,6,4,5,3,11,11,3,5,0.25,0.75,20,0.45,1.55,20,0,1,1,2.0,2,0,0,DRAW
503079,2024-09-14 18:45:00+00:00,AC Milan,Venezia FC,2024-2025,0,3,9,12,5,0,1,1,4,3,0.6,2.0,20,0.0,0.5,2,0,0,0,0.0,0,4,0,HOME_TEAM
503077,2024-09-15 10:30:00+00:00,Genoa CFC,AS Roma,2024-2025,2,7,5,5,5,1,5,3,4,5,0.38095238095238093,1.380952380952381,21,0.2857142857142857,1.2857142857142858,21,1,0,1,3.0,2,1,1,DRAW
503082,2024-09-15 13:00:00+00:00,Torino FC,US Lecce,2024-2025,3,10,8,7,5,1,4,1,8,5,0.45,1.0,20,0.1,0.75,20,2,0,0,1.5,2,0,0,DRAW
503073,2024-09-15 13:00:00+00:00,Atalanta BC,ACF Fiorentina,2024-2025,2,6,10,9,5,2,9,9,7,5,0.6842105263157895,2.210526315789474,19,0.35,1.25,20,0,0,2,5.0,2,3,2,HOME_TEAM
503074,2024-09-15 16:00:00+00:00,Cagliari Calcio,SSC Napoli,2024-2025,1,5,5,5,5,2,8,7,6,5,0.2857142857142857,1.380952380952381,21,0.35,1.55,20,0,1,1,2.5,2,0,4,AWAY_TEAM
503080,2024-09-15 18:45:00+00:00,AC Monza,FC Internazionale Milano,2024-2025,0,2,2,6,5,2,9,11,5,5,0.3,1.15,20,0.75,2.35,20,0,0,2,4.0,2,1,1,DRAW
503081,2024-09-16 16:30:00+00:00,Parma Calcio 1913,Udinese Calcio,2024-2025,1,4,4,4,3,3,11,6,3,5,0.5,1.5,2,0.25,0.85,20,0,0,0,0.0,0,2,3,AWAY_TEAM
503078,2024-09-16 18:45:00+00:00,SS Lazio,Hellas Verona FC,2024-2025,1,6,8,7,5,3,10,9,6,5,0.5238095238095238,1.3333333333333333,21,0.2,0.85,20,1,1,0,1.5,2,2,1,HOME_TEAM
503084,2024-09-20 16:30:00+00:00,Cagliari Calcio,Empoli FC,2024-2025,0,2,3,9,5,2,9,5,3,5,0.2727272727272727,1.3181818181818181,22,0.23809523809523808,0.8095238095238095,21,1,1,0,0.5,2,0,2,AWAY_TEAM
503086,2024-09-20 18:45:00+00:00,Hellas Verona FC,Torino FC,2024-2025,2,7,8,7,5,2,8,5,6,5,0.3333333333333333,1.2380952380952381,21,0.2857142857142857,1.0,21,0,1,1,1.5,2,2,3,AWAY_TEAM
503092,2024-09-21 13:00:00+00:00,Venezia FC,Genoa CFC,2024-2025,0,1,1,8,4,2,8,6,5,5,0.0,0.0,1,0.25,0.95,20,0,0,0,0.0,0,2,0,HOME_TEAM
503088,2024-09-21 16:00:00+00:00,Juventus FC,SSC Napoli,2024-2025,3,11,8,0,5,3,10,9,4,5,0.5714285714285714,1.380952380952381,21,0.38095238095238093,1.6666666666666667,21,1,0,1,2.0,2,0,0,DRAW
503089,2024-09-21 18:45:00+00:00,US Lecce,Parma Calcio 1913,2024-2025,1,5,1,6,5,1,4,6,7,4,0.3333333333333333,0.8571428571428571,21,0.0,1.0,1,0,0,0,0.0,0,2,2,DRAW
503085,2024-09-22 10:30:00+00:00,ACF Fiorentina,SS Lazio,2024-2025,1,6,8,8,5,2,8,9,7,5,0.47619047619047616,1.8571428571428572,21,0.4,1.35,20,1,0,1,2.0,2,2,1,HOME_TEAM
503090,2024-09-22 13:00:00+00:00,AC Monza,Bologna FC 1909,2024-2025,0,3,3,6,5,0,3,4,9,5,0.2857142857142857,1.1428571428571428,21,0.2857142857142857,1.0952380952380953,21,0,2,0,0.0,2,1,2,AWAY_TEAM
503091,2024-09-22 16:00:00+00:00,AS Roma,Udinese Calcio,2024-2025,0,3,3,5,5,4,13,8,4,5,0.6,1.95,20,0.2857142857142857,0.9523809523809523,21,2,0,0,3.5,2,3,0,HOME_TEAM
503087,2024-09-22 18:45:00+00:00,FC Internazionale Milano,AC Milan,2024-2025,2,9,11,5,5,1,6,12,9,5,0.7619047619047619,2.380952380952381,21,0.47619047619047616,1.9523809523809523,21,2,0,0,4.5,2,1,2,AWAY_TEAM
503083,2024-09-24 18:45:00+00:00,Atalanta BC,Como 1907,2024-2025,2,6,10,11,5,0,2,3,7,4,0.7,2.25,20,0.0,0.3333333333333333,3,0,0,0,0.0,0,2,3,AWAY_TEAM
503097,2024-09-27 18:45:00+00:00,AC Milan,US Lecce,2024-2025,2,8,11,7,5,1,5,3,8,5,0.6190476190476191,2.0952380952380953,21,0.09523809523809523,0.7142857142857143,21,1,1,0,3.5,2,3,0,HOME_TEAM
503102,2024-09-28 13:00:00+00:00,Udinese Calcio,FC Internazionale Milano,2024-2025,3,10,7,7,5,2,8,10,5,5,0.14285714285714285,1.1428571428571428,21,0.7142857142857143,2.2857142857142856,21,0,0,2,3.5,2,2,3,AWAY_TEAM
503096,2024-09-28 16:00:00+00:00,Genoa CFC,Juventus FC,2024-2025,1,5,4,7,5,2,9,6,0,5,0.36363636363636365,1.3636363636363635,22,0.42857142857142855,1.4761904761904763,21,0,2,0,1.0,2,0,3,AWAY_TEAM
503093,2024-09-28 18:45:00+00:00,Bologna FC 1909,Atalanta BC,2024-2025,1,6,6,8,5,2,6,10,11,5,0.5714285714285714,1.6666666666666667,21,0.4090909090909091,1.5909090909090908,22,2,0,0,2.0,2,1,1,DRAW
503101,2024-09-29 10:30:00+00:00,Torino FC,SS Lazio,2024-2025,3,11,8,5,5,2,7,9,8,5,0.42857142857142855,0.9523809523809523,21,0.38095238095238093,1.3333333333333333,21,0,0,2,2.0,2,2,3,AWAY_TEAM
503094,2024-09-29 13:00:00+00:00,Como 1907,Hellas Verona FC,2024-2025,1,5,6,9,5,2,6,8,8,5,0.0,2.0,1,0.19047619047619047,0.8571428571428571,21,0,0,0,0.0,0,3,2,HOME_TEAM
503100,2024-09-29 13:00:00+00:00,AS Roma,Venezia FC,2024-2025,1,6,5,3,5,1,4,3,8,5,0.6190476190476191,2.0,21,0.0,0.3333333333333333,3,0,0,0,0.0,0,2,1,HOME_TEAM
503095,2024-09-29 16:00:00+00:00,Empoli FC,ACF Fiorentina,2024-2025,2,9,5,2,5,1,6,7,7,5,0.23809523809523808,0.7142857142857143,21,0.3333333333333333,1.2857142857142858,21,1,1,0,2.0,2,0,0,DRAW
503098,2024-09-29 18:45:00+00:00,SSC Napoli,AC Monza,2024-2025,3,10,9,4,5,0,3,4,6,5,0.38095238095238093,1.380952380952381,21,0.23809523809523808,0.8571428571428571,21,1,1,0,3.0,2,2,0,HOME_TEAM
503099,2024-09-30 18:45:00+00:00,Parma Calcio 1913,Cagliari Calcio,2024-2025,1,5,8,9,5,0,2,1,8,5,0.3333333333333333,1.6666666666666667,3,0.1,0.7,20,0,0,0,0.0,0,2,3,AWAY_TEAM
503111,2024-10-04 16:30:00+00:00,SSC Napoli,Como 1907,2024-2025,4,13,11,1,5,2,8,9,8,5,0.4090909090909091,1.4090909090909092,22,0.25,1.0,4,0,0,0,0.0,0,3,1,HOME_TEAM
503106,2024-10-04 18:45:00+00:00,Hellas Verona FC,Venezia FC,2024-2025,1,3,7,11,5,1,4,3,7,5,0.3181818181818182,1.2727272727272727,22,0.0,0.5,4,0,0,0,0.0,0,2,1,HOME_TEAM
503112,2024-10-05 13:00:00+00:00,Udinese Calcio,US Lecce,2024-2025,3,9,8,9,5,1,5,3,7,5,0.13636363636363635,1.1818181818181819,22,0.09090909090909091,0.6818181818181818,22,1,1,0,2.0,2,1,0,HOME_TEAM
503103,2024-10-05 16:00:00+00:00,Atalanta BC,Genoa CFC,2024-2025,1,4,7,12,5,1,4,2,8,5,0.6666666666666666,2.238095238095238,21,0.23809523809523808,0.9047619047619048,21,2,0,0,3.5,2,5,1,HOME_TEAM
503107,2024-10-05 18:45:00+00:00,FC Internazionale Milano,Torino FC,2024-2025,3,10,11,5,5,3,10,8,6,5,0.7272727272727273,2.3181818181818183,22,0.3181818181818182,1.0909090909090908,22,2,0,0,2.5,2,3,2,HOME_TEAM
503108,2024-10-06 10:30:00+00:00,Juventus FC,Cagliari Calcio,2024-2025,2,9,6,0,5,1,4,4,10,5,0.5454545454545454,1.3181818181818181,22,0.14285714285714285,0.8095238095238095,21,1,1,0,3.5,2,1,1,DRAW
503104,2024-10-06 13:00:00+00:00,Bologna FC 1909,Parma Calcio 1913,2024-2025,1,6,6,8,5,1,4,9,11,5,0.5454545454545454,1.6363636363636365,22,0.0,1.5,2,0,0,0,0.0,0,0,0,DRAW
503109,2024-10-06 13:00:00+00:00,SS Lazio,Empoli FC,2024-2025,2,7,9,9,5,2,9,5,2,5,0.5454545454545454,1.3636363636363635,22,0.2727272727272727,0.8636363636363636,22,2,0,0,2.0,2,2,1,HOME_TEAM
503110,2024-10-06 16:00:00+00:00,AC Monza,AS Roma,2024-2025,0,2,4,8,5,2,8,7,4,5,0.2727272727272727,1.1363636363636365,22,0.2727272727272727,1.2727272727272727,22,0,0,2,3.0,2,1,1,DRAW
503105,2024-10-06 18:45:00+00:00,ACF Fiorentina,AC Milan,2024-2025,1,6,6,6,5,3,10,12,5,5,0.5,1.8636363636363635,22,0.5,1.9545454545454546,22,0,0,2,2.0,2,2,1,HOME_TEAM
503116,2024-10-19 13:00:00+00:00,Genoa CFC,Bologna FC 1909,2024-2025,0,1,2,13,5,1,7,6,5,5,0.34782608695652173,1.3043478260869565,23,0.3181818181818182,1.1363636363636365,22,1,1,0,2.0,2,2,2,DRAW
503114,2024-10-19 13:00:00+00:00,Como 1907,Parma Calcio 1913,2024-2025,2,7,9,10,5,0,2,7,10,5,0.5,2.5,2,0.0,1.0,3,0,0,0,0.0,0,1,1,DRAW
503120,2024-10-19 16:00:00+00:00,AC Milan,Udinese Calcio,2024-2025,3,10,12,5,5,3,9,7,8,5,0.6363636363636364,2.1363636363636362,22,0.2727272727272727,0.9090909090909091,22,1,0,1,3.0,2,1,0,HOME_TEAM
503118,2024-10-19 18:45:00+00:00,Juventus FC,SS Lazio,2024-2025,1,7,4,1,5,3,10,10,8,5,0.5217391304347826,1.3043478260869565,23,0.4090909090909091,1.4090909090909092,22,1,0,1,2.5,2,1,0,HOME_TEAM
503115,2024-10-20 10:30:00+00:00,Empoli FC,SSC Napoli,2024-2025,1,6,4,3,5,4,13,11,2,5,0.22727272727272727,0.6818181818181818,22,0.36363636363636365,1.5909090909090908,22,2,0,0,1.0,2,0,1,AWAY_TEAM
503119,2024-10-20 13:00:00+00:00,US Lecce,ACF Fiorentina,2024-2025,1,5,3,6,5,2,8,8,7,5,0.3181818181818182,0.9090909090909091,22,0.3181818181818182,1.2272727272727273,22,1,1,0,4.5,2,0,6,AWAY_TEAM
503122,2024-10-20 13:00:00+00:00,Venezia FC,Atalanta BC,2024-2025,1,3,4,9,5,2,7,11,11,5,0.5,1.0,2,0.391304347826087,1.565217391304348,23,0,0,0,0.0,0,0,2,AWAY_TEAM
503113,2024-10-20 16:00:00+00:00,Cagliari Calcio,Torino FC,2024-2025,1,4,4,10,5,2,7,8,8,5,0.2608695652173913,1.2608695652173914,23,0.30434782608695654,1.1304347826086956,23,0,1,1,1.5,2,3,2,HOME_TEAM
503121,2024-10-20 18:45:00+00:00,AS Roma,FC Internazionale Milano,2024-2025,2,9,7,3,5,3,10,12,7,5,0.6363636363636364,2.0,22,0.7272727272727273,2.3181818181818183,22,0,0,2,3.5,2,0,1,AWAY_TEAM
503117,2024-10-21 18:45:00+00:00,Hellas Verona FC,AC Monza,2024-2025,2,6,9,9,5,0,3,5,8,5,0.34782608695652173,1.3043478260869565,23,0.22727272727272727,0.8181818181818182,22,0,1,1,2.0,2,0,3,AWAY_TEAM
503132,2024-10-25 16:30:00+00:00,Udinese Calcio,Cagliari Calcio,2024-2025,2,6,6,9,5,2,7,7,11,5,0.17391304347826086,1.173913043478261,23,0.13636363636363635,0.8181818181818182,22,0,2,0,1.0,2,2,0,HOME_TEAM
503131,2024-10-25 18:45:00+00:00,Torino FC,Como 1907,2024-2025,1,4,9,11,5,2,8,10,10,5,0.4090909090909091,1.0,22,0.2,1.0,5,0,0,0,0.0,0,1,0,HOME_TEAM
503129,2024-10-26 13:00:00+00:00,SSC Napoli,US Lecce,2024-2025,4,13,10,1,5,0,2,2,12,5,0.43478260869565216,1.4782608695652173,23,0.08695652173913043,0.6521739130434783,23,1,1,0,2.0,2,1,0,HOME_TEAM
503123,2024-10-26 18:45:00+00:00,Atalanta BC,Hellas Verona FC,2024-2025,3,10,13,7,5,1,3,7,12,5,0.6818181818181818,2.3636363636363638,22,0.18181818181818182,0.9090909090909091,22,1,1,0,2.5,2,6,1,HOME_TEAM
503130,2024-10-27 11:30:00+00:00,Parma Calcio 1913,Empoli FC,2024-2025,0,3,7,9,5,1,5,3,3,5,0.25,1.75,4,0.2608695652173913,0.8695652173913043,23,0,0,0,0.0,0,1,1,DRAW
503127,2024-10-27 14:00:00+00:00,SS Lazio,Genoa CFC,2024-2025,3,9,8,7,5,0,2,4,13,5,0.5652173913043478,1.391304347826087,23,0.22727272727272727,0.9090909090909091,22,1,0,1,1.0,2,3,0,HOME_TEAM
503128,2024-10-27 14:00:00+00:00,AC Monza,Venezia FC,2024-2025,1,5,6,6,5,1,3,4,10,5,0.2608695652173913,1.1304347826086956,23,0.0,0.6,5,0,0,0,0.0,0,2,2,DRAW
503126,2024-10-27 17:00:00+00:00,FC Internazionale Milano,Juventus FC,2024-2025,3,10,9,7,5,2,9,5,1,5,0.7391304347826086,2.347826086956522,23,0.45454545454545453,1.5454545454545454,22,1,1,0,1.5,2,4,4,DRAW
503125,2024-10-27 19:45:00+00:00,ACF Fiorentina,AS Roma,2024-2025,3,10,12,5,5,2,8,7,4,5,0.5217391304347826,1.8695652173913044,23,0.2608695652173913,1.2608695652173914,23,0,2,0,3.0,2,5,1,HOME_TEAM
503134,2024-10-29 17:30:00+00:00,Cagliari Calcio,Bologna FC 1909,2024-2025,2,7,7,9,5,1,7,7,6,5,0.2916666666666667,1.3333333333333333,24,0.30434782608695654,1.173913043478261,23,1,0,1,3.0,2,0,2,AWAY_TEAM
503139,2024-10-29 17:30:00+00:00,US Lecce,Hellas Verona FC,2024-2025,0,1,2,13,5,1,3,7,16,5,0.30434782608695654,0.8695652173913043,23,0.17391304347826086,0.9130434782608695,23,0,1,1,2.5,2,1,0,HOME_TEAM
503140,2024-10-29 19:45:00+00:00,AC Milan,SSC Napoli,2024-2025,4,12,11,3,5,4,13,7,1,5,0.6521739130434783,2.0869565217391304,23,0.391304347826087,1.565217391304348,23,1,1,0,2.5,2,0,2,AWAY_TEAM
503142,2024-10-30 17:30:00+00:00,Venezia FC,Udinese Calcio,2024-2025,1,4,6,8,5,2,6,5,7,5,0.3333333333333333,0.6666666666666666,3,0.2608695652173913,0.8695652173913043,23,0,0,0,0.0,0,3,2,HOME_TEAM
503136,2024-10-30 17:30:00+00:00,Empoli FC,FC Internazionale Milano,2024-2025,1,5,4,4,5,3,10,12,10,5,0.21739130434782608,0.6521739130434783,23,0.7391304347826086,2.260869565217391,23,0,0,2,1.5,2,0,3,AWAY_TEAM
503138,2024-10-30 19:45:00+00:00,Juventus FC,Parma Calcio 1913,2024-2025,2,9,9,5,5,0,4,6,7,5,0.5416666666666666,1.2916666666666667,24,0.0,1.0,4,0,0,0,0.0,0,2,2,DRAW
503133,2024-10-30 19:45:00+00:00,Atalanta BC,AC Monza,2024-2025,3,10,16,6,5,1,5,7,7,5,0.6956521739130435,2.5217391304347827,23,0.2608695652173913,0.9130434782608695,23,2,0,0,3.0,2,2,0,HOME_TEAM
503137,2024-10-31 17:30:00+00:00,Genoa CFC,ACF Fiorentina,2024-2025,0,1,3,15,5,4,13,15,3,5,0.3333333333333333,1.3333333333333333,24,0.34782608695652173,1.434782608695652,23,0,1,1,3.5,2,0,1,AWAY_TEAM
503135,2024-10-31 19:45:00+00:00,Como 1907,SS Lazio,2024-2025,2,7,8,9,5,3,9,9,6,5,0.3333333333333333,2.0,3,0.391304347826087,1.3478260869565217,23,0,0,0,0.0,0,1,5,AWAY_TEAM
503141,2024-10-31 19:45:00+00:00,AS Roma,Torino FC,2024-2025,2,7,7,8,5,2,6,10,11,5,0.6086956521739131,1.9130434782608696,23,0.2916666666666667,1.1666666666666667,24,1,1,0,3.5,2,1,0,HOME_TEAM
503143,2024-11-02 14:00:00+00:00,Bologna FC 1909,US Lecce,2024-2025,2,9,7,4,5,1,3,1,11,5,0.5217391304347826,1.565217391304348,23,0.08333333333333333,0.625,24,1,1,0,3.0,2,1,0,HOME_TEAM
503152,2024-11-02 17:00:00+00:00,Udinese Calcio,Juventus FC,2024-2025,2,6,7,7,5,2,9,11,7,5,0.20833333333333334,1.2083333333333333,24,0.43478260869565216,1.6521739130434783,23,1,0,1,2.0,2,0,2,AWAY_TEAM
503148,2024-11-02 19:45:00+00:00,AC Monza,AC Milan,2024-2025,1,5,6,7,5,3,9,7,5,5,0.25,1.1666666666666667,24,0.4782608695652174,1.9130434782608696,23,1,0,1,4.5,2,0,1,AWAY_TEAM
503149,2024-11-03 11:30:00+00:00,SSC Napoli,Atalanta BC,2024-2025,5,15,9,1,5,4,13,16,3,5,0.4583333333333333,1.4583333333333333,24,0.4166666666666667,1.5833333333333333,24,1,0,1,3.0,2,0,3,AWAY_TEAM
503151,2024-11-03 14:00:00+00:00,Torino FC,ACF Fiorentina,2024-2025,1,3,7,10,5,4,13,14,2,5,0.43478260869565216,1.0,23,0.375,1.4166666666666667,24,0,1,1,0.5,2,0,1,AWAY_TEAM
503145,2024-11-03 17:00:00+00:00,Hellas Verona FC,AS Roma,2024-2025,1,3,5,14,5,2,7,5,8,5,0.3333333333333333,1.25,24,0.25,1.25,24,1,0,1,3.0,2,3,2,HOME_TEAM
503146,2024-11-03 19:45:00+00:00,FC Internazionale Milano,Venezia FC,2024-2025,4,13,14,8,5,1,4,7,10,5,0.7083333333333334,2.4166666666666665,24,0.0,0.8333333333333334,6,0,0,0,0.0,0,1,0,HOME_TEAM
503150,2024-11-04 17:30:00+00:00,Parma Calcio 1913,Genoa CFC,2024-2025,0,4,6,7,5,0,1,3,14,5,0.2,1.6,5,0.21739130434782608,0.8695652173913043,23,0,0,0,0.0,0,0,1,AWAY_TEAM
503144,2024-11-04 17:30:00+00:00,Empoli FC,Como 1907,2024-2025,0,2,2,7,5,1,4,6,12,5,0.20833333333333334,0.625,24,0.16666666666666666,0.8333333333333334,6,0,0,0,0.0,0,1,0,HOME_TEAM
503147,2024-11-04 19:45:00+00:00,SS Lazio,Cagliari Calcio,2024-2025,4,12,13,5,5,2,7,7,9,5,0.5833333333333334,1.4583333333333333,24,0.13043478260869565,0.782608695652174,23,2,0,0,2.5,2,2,1,HOME_TEAM
503156,2024-11-07 19:45:00+00:00,Genoa CFC,Como 1907,2024-2025,1,4,4,11,5,0,1,3,11,5,0.32,1.28,25,0.14285714285714285,0.7142857142857143,7,0,0,0,0.0,0,1,1,DRAW
503159,2024-11-08 19:45:00+00:00,US Lecce,Empoli FC,2024-2025,1,3,1,9,5,1,4,3,7,5,0.3333333333333333,0.875,24,0.25,0.875,24,1,1,0,1.5,2,1,1,DRAW
503162,2024-11-09 14:00:00+00:00,Venezia FC,Parma Calcio 1913,2024-2025,1,4,6,9,5,0,4,4,5,5,0.5,1.25,4,0.0,1.2,5,0,0,0,0.0,0,1,2,AWAY_TEAM
503154,2024-11-09 17:00:00+00:00,Cagliari Calcio,AC Milan,2024-2025,1,4,5,9,5,3,9,6,4,5,0.28,1.28,25,0.5,1.875,24,0,0,2,5.0,2,3,3,DRAW
503158,2024-11-09 19:45:00+00:00,Juventus FC,Torino FC,2024-2025,2,9,10,7,5,1,3,5,8,5,0.52,1.32,25,0.28,1.12,25,1,1,0,1.0,2,2,0,HOME_TEAM
503153,2024-11-10 11:30:00+00:00,Atalanta BC,Udinese Calcio,2024-2025,5,15,18,2,5,2,6,5,6,5,0.7083333333333334,2.5,24,0.25,0.9166666666666666,24,1,1,0,2.0,2,2,1,HOME_TEAM
503155,2024-11-10 14:00:00+00:00,ACF Fiorentina,Hellas Verona FC,2024-2025,5,15,15,2,5,2,6,6,13,5,0.5416666666666666,2.0,24,0.16666666666666666,0.875,24,1,0,1,2.0,2,3,1,HOME_TEAM
503161,2024-11-10 14:00:00+00:00,AS Roma,Bologna FC 1909,2024-2025,1,4,5,10,5,2,9,6,3,5,0.625,1.875,24,0.3333333333333333,1.2083333333333333,24,0,0,2,3.0,2,2,3,AWAY_TEAM
503160,2024-11-10 17:00:00+00:00,AC Monza,SS Lazio,2024-2025,1,5,6,6,5,4,12,12,4,5,0.24,1.12,25,0.4166666666666667,1.5,24,0,2,0,3.0,2,0,1,AWAY_TEAM
503157,2024-11-10 19:45:00+00:00,FC Internazionale Milano,SSC Napoli,2024-2025,4,13,12,6,5,4,12,7,4,5,0.72,2.36,25,0.4166666666666667,1.5833333333333333,24,1,1,0,2.5,2,1,1,DRAW
